names,dates,latitude,longitude,categorical,quant1,quant2,quant3
b'Hensley',1471013362,-78.29550793,-23.94273431,Category04,2.552847315,18.09909782,7232.524947
b'Bryse',1469149704,-36.37413944,100.1306427,Category07,2.983805023,22.53547183,9024.368541
b'Beverlyann',1478587433,78.39183545,-88.95726552,Category00,2.80006026,18.79827455,6033.920026
b'Chasten',1461023400,65.69420051,87.83246332,Category06,2.484297269,24.86512627,4112.87836
b'Sekai',1468223661,39.46301391,-25.38888952,Category00,1.748810438,-17.47474493,531.947221
b'Syril',1457489132,29.62347703,-23.0724151,Category01,1.975276173,4.654248735,4348.49668
b'Dylana',1456098395,37.42824094,-43.17319175,Category09,2.627166158,-13.8882478,7185.646919
b'Chrystene',1483137529,-54.93984783,-162.3524206,Category00,0.424851392,-12.53113583,5067.291637
b'Rashiem',1480928513,-13.92786673,-115.8436688,Category09,3.274333308,16.15159404,7866.377869
b'Ziyad',1481691345,-12.00414533,134.5291181,Category04,1.55202748,-16.54741453,377.6504778
b'Hazelynn',1459021557,-48.45988432,-132.6552808,Category06,1.702321331,-6.283478246,776.6179146
b'Kalev',1465073627,37.16816931,-105.0755668,Category04,2.952360458,-6.901650774,217.265733
b'Devren',1455183808,-87.79671292,-2.227658602,Category07,0.516380399,-12.31648491,4087.891213
b'Clida',1479014303,-60.05811218,-14.85222557,Category08,0.379551558,-2.916742494,8256.391469
b'Waunita',1471677675,-5.107705845,-59.47007,Category05,2.95847544,-2.698177053,3490.202257
b'Kade',1475378840,20.94393619,-171.9406311,Category04,0.032837481,-25.0515118,1966.340842
b'Vlada',1474628100,-17.84278003,90.73653219,Category07,2.070739104,-13.47855444,1531.439491
b'Atoli',1463124485,-58.77419781,151.6951836,Category09,2.794936408,-15.03224903,8113.167649
b'Conrad',1460455176,74.83216734,93.08302546,Category00,2.871794005,-24.99449767,4453.204959
b'Lakeesha',1469822091,-3.80134672,-2.97570607,Category07,0.607188009,-22.91972894,6259.693681
b'Jyla',1460204261,-70.10257601,39.71260374,Category00,0.388557911,-15.70322191,7893.843445
b'Kalden',1477287439,-28.92115221,-65.2765225,Category09,0.162961054,-12.39500314,5611.370597
b'Ugne',1475632482,-3.073153191,24.62525449,Category07,1.741540068,14.24953852,624.4282051
b'Takerria',1473122075,-49.33275253,138.8251915,Category00,3.384159652,1.496218891,1860.953376
b'Dyvion',1482217259,87.57565786,140.5467666,Category00,1.17936173,18.65855416,4575.302694
b'Magie',1467218623,29.90520537,37.19054784,Category08,1.260313151,28.59491063,2688.152986
b'Assad',1468616102,-59.82588226,11.20050103,Category00,0.580801804,19.826165,9654.946194
b'Sherisse',1471414140,-1.845412437,-129.0951732,Category09,1.194073527,16.05380203,7891.790975
b'Sindi',1475708707,7.322188771,168.995099,Category01,2.352066759,-9.320082229,4295.206515
b'Dameyon',1473663648,68.79401532,146.6874639,Category07,3.379024875,-18.20400997,2561.080211
b'Wilhelmenia',1462183728,64.1784285,165.0251021,Category06,1.197082798,19.60552894,9429.530736
b'Shunteria',1458922330,-13.31149344,-168.1612618,Category09,1.163786598,10.82575976,752.7180881
b'Ureka',1473997191,-83.11293779,46.99609426,Category07,2.143374639,12.37906787,3875.949374
b'Abreana',1481143947,82.22418265,6.768014969,Category00,0.598617774,-18.07738185,9266.170249
b'Marlvin',1465131445,53.55638332,-73.52754492,Category02,0.298467096,-15.84003762,5337.661196
b'Ottomar',1479353841,-39.28908959,75.20567172,Category08,1.893683898,19.89090903,371.2787194
b'Madsen',1471073585,-51.56741799,-114.8796523,Category04,0.622146151,-8.501116862,8601.055895
b'Ordie',1474347344,-21.89896838,-100.2715663,Category01,2.825645216,-7.375692794,8225.940151
b'Carla',1460519386,-39.96277488,114.0088938,Category01,1.9388285,17.59780903,9119.226858
b'Tuesdee',1454897804,-1.656913655,1.889312077,Category07,2.637216035,4.882794679,1195.961506
b'Richards',1480240676,40.59968736,-112.7046455,Category05,0.930225537,-29.66290304,1962.110364
b'Yachet',1451834930,30.83696009,49.08279029,Category09,0.471822662,2.785821678,3805.339679
b'Ardenia',1462677017,57.01382797,157.0010787,Category07,0.178998425,24.52943091,8835.095963
b'Kashauna',1475384648,-18.20907512,32.27875337,Category06,0.474853087,26.88926122,7531.816967
b'Dorretta',1463310777,8.368188565,-122.0499248,Category12,0.452172027,8.10292628,4180.688557
b'Corin',1480595826,-16.41961845,-64.91600124,Category00,0.715270444,6.850619416,8423.667354
b'Jermeria',1469839751,-11.34951793,155.0126768,Category09,2.060998985,-9.482301794,3337.722631
b'Cheniece',1468289869,83.84034735,-142.587746,Category06,0.909209464,24.50588381,9851.358635
b'Hermie',1479716481,-74.02026135,-143.031201,Category00,2.120233275,-4.602156803,2683.237269
b'Dylane',1479155014,57.05545527,-144.4008418,Category05,1.520071731,18.24838881,4003.410621
b'Gabrella',1469615401,-60.90806233,-97.07547244,Category04,0.390004887,-15.80791601,5759.7427
b'Sophea',1455393530,81.06633979,128.0192166,Category06,0.357727487,24.91292257,8904.343362
b'Olli',1453931130,65.57464276,-62.18831637,Category06,1.620123585,3.063268258,5554.135814
b'Garnel',1474233480,73.35181128,-44.35601868,Category07,3.25345762,8.127003165,8123.514305
b'Kmyah',1480490674,-83.38508347,-27.14518548,Category01,1.161386528,-26.88941082,7285.973856
b'Smitty',1471209088,-74.56799348,24.39969992,Category08,0.19724833,2.125611404,8147.997787
b'Orvan',1477858271,52.09147778,35.90696766,Category05,3.135358261,23.63530988,9860.699099
b'Bimbo',1481419692,19.6792886,-3.09914091,Category05,3.216339513,-21.46260813,962.1474359
b'Sekani',1474758414,-59.41114085,-68.38192737,Category09,2.175466108,-19.30366886,4890.487361
b'Jikayla',1474665579,-62.55183327,21.31822701,Category05,2.500183027,-6.746709195,9560.309403
b'Missel',1460880039,-36.34415287,115.2200695,Category09,2.570196202,2.443361484,1082.22734
b'Kursty',1474577472,-59.03919384,-38.2282565,Category04,2.219015769,-25.99837018,5645.909163
b'Kilik',1455700714,-35.09596093,30.91356661,Category05,3.353419393,-12.12406373,2281.345531
b'Jarrelle',1467864609,18.80572737,-130.1121861,Category07,1.76214403,27.7400335,4495.605958
b'Carlee',1472611120,3.53758007,-116.9625323,Category02,0.546510358,-11.75621319,8944.293243
b'Srithan',1481447046,-9.038003892,-156.0751001,Category06,0.527982427,-11.15843892,7340.279702
b'Zaniah',1475925565,-72.13358094,93.42015733,Category06,2.775851405,-26.09412088,2061.643523
b'Glenadine',1482177207,51.1001874,-57.86922293,Category04,2.475802955,-5.656498357,1109.183474
b'Kaleina',1477982572,-29.59595358,34.56206639,Category01,3.221712881,-7.938452534,2253.190577
b'Shacarra',1477497439,54.64548909,-23.80981404,Category07,0.186179772,15.45268844,9470.293522
b'Fiza',1465029645,71.82432905,-163.4319313,Category12,0.183900651,-4.49959657,9328.386469
b'Alayah',1455791868,63.37228888,32.758904,Category02,0.434891964,13.75438494,1327.150033
b'Damilola',1462734378,65.30237034,175.9581595,Category07,0.08273145,-24.04866478,7526.044772
b'Kennley',1469450933,-17.72849043,159.1474704,Category05,3.451516012,21.2293058,2574.850413
b'Tano',1473375054,81.77416974,150.9013001,Category07,2.005337907,-1.847727447,4873.15378
b'Keana',1458638517,-42.07427434,33.73539148,Category00,0.4643242,-27.08150268,1255.179291
b'Shirla',1469458221,10.24449097,20.54665566,Category08,1.107125109,8.299789668,1125.218931
b'Nakela',1477818690,-63.53478038,143.9865823,Category02,3.225656592,1.836474919,5166.614327
b'Gecenia',1461439094,-45.61098874,172.7454438,Category04,1.953106823,-6.687978767,5495.445218
b'Chrishea',1478294253,60.81500968,-177.2182129,Category05,0.867631266,-2.669835714,8976.138268
b'Roche',1460647462,83.58219444,179.9341641,Category09,2.391736713,-1.408457427,3597.619387
b'Fontilla',1454242251,59.94584786,-53.05324904,Category07,0.982830286,27.53272481,6062.693209
b'Wilroy',1468417601,-19.61245049,-12.8726177,Category02,1.182080881,21.31731788,4026.691771
b'Dnya',1476408531,21.57336902,12.45790931,Category08,0.874047526,5.079746334,8999.096329
b'Kierica',1470460205,7.993710593,138.2069039,Category09,0.81754457,-1.833753637,914.0255116
b'Jozett',1470974132,78.96908019,128.2322031,Category01,0.356223427,-22.92803684,2822.308944
b'Corderick',1457286552,9.918460787,5.876382532,Category05,1.438930256,11.92261648,1590.112439
b'Halas',1461322631,-38.24436168,-70.46738045,Category08,1.699241059,17.96215387,2403.385669
b'Ironesha',1473660430,3.174852283,41.00345478,Category12,2.376739739,-22.90382091,1047.460742
b'Daiquan',1464898461,-6.770833007,-43.15941239,Category08,3.142310751,2.464496857,1080.780729
b'Zamya',1464195878,13.96383747,-33.19641142,Category09,2.435630088,7.165710089,2776.053415
b'Sheralyn',1453801442,24.92140311,167.8852169,Category01,1.864759864,-16.12113232,636.9562491
b'Keng',1475986294,-2.764043704,-65.33000894,Category00,1.682592327,24.80004013,8365.277991
b'Sierre',1462481013,36.44568175,-165.4541021,Category01,1.352289323,16.73408323,7199.049544
b'Aalani',1463789512,38.3675138,-71.06988751,Category01,0.728065659,-10.59021614,2920.96908
b'Trentity',1460292578,71.53220038,23.08273838,Category01,1.489394137,22.29710164,6703.665878
b'Mecha',1452963401,7.36791548,39.28037081,Category04,1.714068594,-26.69570866,1943.541206
b'Raesean',1461727918,28.18240512,-1.585157869,Category12,0.377381362,22.16682674,1911.849109
b'Sheritha',1457447948,-67.72883615,169.6959934,Category02,3.097003073,-24.66289751,4471.070812
b'Lennice',1467742867,-73.17489221,101.2934527,Category04,0.956290322,-8.904465105,4120.962645
b'Arfan',1464239983,78.3952549,-13.77014579,Category06,0.344513303,13.03683707,3718.933856
b'Crispin',1480133201,-31.40569147,74.04891968,Category05,2.516268728,-20.94228106,5472.369956
b'Christyle',1474980732,35.14708673,-49.0461572,Category05,2.161216062,4.611590651,6119.595619
b'Kendayl',1466424029,81.02390582,131.7000021,Category00,0.078495793,-0.987532817,2351.404956
b'Diontay',1473327355,76.44775372,-79.49960322,Category09,0.720218758,-2.355815703,8116.623242
b'Jerrell',1472788388,-62.27255568,107.853501,Category01,2.244071242,-2.999223623,394.0566628
b'Mendel',1481046135,-19.80116748,-143.788356,Category08,2.26221667,22.54620267,2014.760952
b'Izaia',1463603290,-70.74264325,9.405410054,Category08,0.354528889,29.74186772,6574.707337
b'Mardina',1462439882,8.988179626,-124.6045058,Category00,2.562160476,16.36796643,3143.434935
b'Hartleigh',1472670270,41.83404262,-23.4609088,Category12,0.5206978,-8.751436141,5333.272492
b'Jonpatrick',1466310112,-82.15739099,-62.37696693,Category07,1.28453225,28.42941363,1487.196612
b'Takylah',1480279505,50.05716734,-90.17506078,Category09,1.639575806,16.67822879,689.8809416
b'Calebjames',1459191472,36.53832744,127.2591671,Category07,1.354656506,9.573136682,987.2556848
b'Kealani',1471743677,-75.25458205,138.2923818,Category02,2.471714851,-28.46781923,3304.649032
b'Phinizy',1452117453,-16.44633887,11.66750696,Category08,0.991990275,23.39637416,3274.150947
b'Omotola',1454493525,-55.22464941,-27.12284762,Category01,3.003321442,-11.01380617,2551.41476
b'Jordani',1462185398,27.19617475,106.4023656,Category08,0.663963257,-0.881080927,8829.495416
b'Amanjit',1459452730,20.91560363,-11.42651928,Category01,1.185896778,11.03628674,5418.715286
b'Jehu',1459859182,-73.11704953,32.12343532,Category09,2.41319807,4.619536344,2339.79297
b'Rachiel',1455880095,74.65017443,41.69626403,Category09,1.250159864,-4.609588691,9879.104045
b'Quenna',1462140683,44.71636717,-141.7464289,Category06,3.485092666,0.482907507,4405.608122
b'Kayleb',1468011300,-84.49030277,-161.383445,Category09,2.399777864,0.28639958,7049.399305
b'Camea',1470787292,-80.57286007,71.5226268,Category12,2.360706377,10.30598881,47.30171636
b'Rilynn',1470782133,76.74161258,-4.224841038,Category12,0.345383831,23.29574241,9315.451134
b'Mayron',1454563634,-12.0372834,-139.211781,Category09,0.546062151,-10.90489346,2877.712911
b'Shahnaz',1477822801,-47.27393598,-112.0026777,Category04,2.578156143,25.09010292,9650.644797
b'Annaliah',1456831512,73.28465106,62.65753087,Category12,1.933086858,-17.95086233,2991.430133
b'Trisity',1475696246,-54.3633852,84.70367628,Category09,0.747749345,2.323743439,6663.041507
b'Ever',1482607538,2.685355433,1.485255596,Category07,0.004977941,1.762749121,2910.8138
b'Kaeloni',1480184665,-46.93904807,9.444051945,Category05,3.058213987,19.3928755,9465.803454
b'Tiquan',1478697974,-47.63566081,126.9202718,Category08,3.496680097,-1.838455852,4000.154511
b'Gregeory',1475362627,23.94636733,140.435474,Category05,2.15365387,3.39058123,4288.173049
b'Dianela',1477360491,24.96557701,-164.3271109,Category07,1.652763308,-11.11749455,159.8396246
b'Pranay',1467568555,-8.436289349,162.098431,Category05,0.647502391,15.58303423,6839.503289
b'Mayley',1473245757,43.70819453,-68.99638421,Category08,0.826379968,-17.97818546,5010.642273
b'Rommie',1456952123,60.50836414,47.59424181,Category07,1.467271926,13.6067352,3135.913031
b'Kamarcus',1470711421,26.40223931,-148.4337784,Category05,0.658901401,-11.78521675,7166.297482
b'Jalyssa',1459630081,-6.50882153,-61.47371222,Category07,3.310327286,-15.95112106,9149.453561
b'Gwindolyn',1472086364,-29.08402729,120.7528681,Category01,1.28398042,7.960453263,7212.460993
b'Drevyn',1459106181,-87.93161854,-48.73042287,Category12,0.296539932,-1.752774796,551.5461881
b'Desteney',1471967247,71.02339708,-70.55942215,Category05,1.979032457,23.80055616,6573.031203
b'Aman',1453911741,3.922978484,-140.4236861,Category12,0.064029518,24.31759466,1482.847688
b'Ia',1452637405,-46.85376632,17.95910253,Category06,2.706253814,0.726888681,790.126983
b'Barbaraanne',1479110272,-61.72688672,0.694528646,Category09,3.2382237,24.15683524,6680.363872
b'Antoniyah',1474431968,-38.71793059,-128.6393103,Category09,3.469359234,-12.47125676,9791.825451
b'Mikiya',1472804858,37.94219882,-145.3112271,Category01,2.578727981,-15.17681456,5024.983142
b'Jazier',1478470945,70.18208021,-124.3561759,Category08,0.82734661,14.8420048,3995.397613
b'Jmaya',1471842556,10.68439984,-48.00669883,Category05,0.686762355,26.15058181,6188.721843
b'Theres',1478728391,-35.99477083,-33.88267811,Category08,1.543206402,-25.48529772,2774.655039
b'Travolta',1462903279,-40.75077629,-2.798688884,Category04,1.658126856,24.76699744,498.3065841
b'Adeniyi',1453360436,-72.54104408,149.0951718,Category05,3.102952649,-0.05522264,7523.632844
b'Faybian',1459325940,-15.49037874,-120.3619076,Category05,1.446572126,-7.217514804,6428.429025
b'Jahkeem',1471279915,-51.18889033,-148.6923312,Category08,1.497205129,-11.74384675,3418.971433
b'Tarrin',1480044278,34.79316096,-158.5319969,Category09,2.675823339,-23.54876586,2374.994044
b'Adine',1482772796,-66.13475008,101.6258875,Category02,2.512619172,-27.67922962,7815.842186
b'Taylen',1451857356,66.21274341,11.5995089,Category01,2.323139289,-5.437944619,5731.8836
b'Tamitha',1451854612,-70.47470073,-81.37144735,Category08,1.863283318,-2.432813021,6690.560382
b'Keavion',1465244196,72.06539827,-147.0175711,Category02,2.908420037,-26.33523385,6796.536895
b'Yulian',1480649260,-13.0565152,90.07473587,Category00,0.270097733,15.59760682,6196.230096
b'Alyea',1476235603,62.3295369,-102.5562267,Category06,2.216297728,16.03698906,7583.350284
b'Janaeya',1459303332,75.74985948,16.6208053,Category01,0.323572095,-18.82700272,4607.885383
b'Isenia',1454550543,-8.416610744,-72.75614355,Category01,0.80151404,-19.39255276,845.8616042
b'Nubian',1453776733,3.8316856,-35.99574184,Category05,2.562915639,-27.49078436,8786.61906
b'Adria',1479997478,-1.823581622,155.1288151,Category12,2.177215731,28.74099531,9330.211049
b'Deondrick',1457225548,19.32177643,-175.0300608,Category02,1.285083543,8.44619901,5643.030161
b'Miquelle',1465522016,-48.36744,-109.8571634,Category04,2.342761948,3.710356981,336.2928581
b'Lizbeht',1460733156,-41.97264645,-158.824005,Category12,1.523888847,19.97970994,4026.344205
b'Desja',1481850413,37.50681946,88.7807468,Category00,2.834213377,25.53093754,5813.326937
b'Madajah',1473546534,-63.63447132,127.702828,Category06,3.358170756,-19.19735598,9469.199769
b'Dancia',1472901135,-9.322532265,-171.642241,Category05,1.582282736,11.75742967,3588.249701
b'Toshiaki',1481705615,29.30066697,23.04343198,Category07,1.664930831,28.83407157,731.2342859
b'Tremar',1474730717,-49.74829747,-72.62305709,Category09,0.589759991,-8.334585668,7323.627835
b'Izen',1483020895,61.9117891,-168.6211919,Category08,1.949827162,8.233745656,7251.66157
b'Veton',1458993462,42.1890427,68.52696963,Category06,1.150440238,-20.1201967,4276.156057
b'Jayeda',1476283439,65.02611739,-63.43142195,Category08,0.803765087,-1.385941666,9014.728511
b'Johnessa',1477573423,44.08850583,144.3098296,Category09,0.90297917,15.45115466,527.460562
b'Lisa',1451868849,-89.82743293,-78.74685553,Category01,1.17325433,22.64257179,5335.106763
b'Montaz',1464253430,-4.34361173,-174.037533,Category05,1.774429693,-3.184553326,8059.817724
b'Kevanna',1482682457,53.74420701,-23.16702789,Category04,1.792223396,15.83609777,1423.957505
b'Maurio',1459307564,48.75739001,177.5721743,Category05,3.443821821,-9.961735649,2872.989778
b'Ismary',1463679096,11.08137288,2.984490838,Category09,2.968261574,-16.6909757,1016.037451
b'Iffany',1465980235,-42.13448085,-99.65208415,Category07,0.524284883,28.10037186,811.514339
b'Octivia',1465600649,37.63816622,-132.2837913,Category04,2.40311213,-5.09588453,306.40894
b'Sophira',1454338454,-75.86024216,-36.21037129,Category01,0.848518107,24.78546047,1360.843362
b'Jisella',1472764102,71.40417204,171.1213237,Category04,3.44876431,-25.69860943,2058.448951
